dataset,fbg,impact_id,start_time,peak_time,end_time,duration,peak_shift,residual_shift,rise_time,recovery_time,mean,median,std,variance,rms,minimum,maximum,peak_to_peak,skewness,kurtosis,crest_factor,sampling_frequency_hz,num_samples,dominant_frequency_hz,dominant_magnitude,spectral_energy,spectral_entropy,spectral_centroid_hz,spectral_bandwidth_hz,spectral_flatness,spectral_rolloff_hz,stft_peak_frequency_hz,stft_max_energy,stft_valid,feature_status,failure_reason
expert9,FBG2,expert9-FBG2-007,9.559904,9.759902,11.879881,2.3199769999999997,-0.036463843473179186,,0.1999980000000008,2.119978999999999,-0.03507879843404572,-0.035082329603749386,0.0005596622270157217,3.132218083481972e-07,0.035083262695831986,-0.036462749184166435,-0.03355384475527202,0.002908904428894417,0.09559647608303161,-0.2848784903124204,1.0393203591209417,50.00000000000995,117,1.282051282051537,0.014315811243787982,0.0008756839291273821,3.6683371684936037,3.264773916721267,3.785520290192721,0.09566664060996756,5.128205128206148,0.0,0.0015808420275119494,True,ok,
expert9,FBG2,expert9-FBG2-008,12.059879,14.519854,14.719852,2.659972999999999,-0.03658242156171866,-0.03500090641022774,2.459975,0.199997999999999,-0.03509994919805477,-0.035095091841503515,0.0006363877507469155,4.0498936930071826e-07,0.035105717811708764,-0.03658132727270591,-0.033733658275029055,0.0028476689976768554,-0.15180157308725925,-0.42719484892292314,1.04203330833204,50.00000000000995,134,2.6119402985079825,0.017830144353361287,0.0016123585654975094,4.0237001915191035,3.3258460251822037,3.304828913564786,0.09394604234672237,4.850746268657682,0.0,0.001571394911940616,True,ok,
expert9,FBG2,expert9-FBG2-009,15.139848,15.199847,15.699843,0.5599949999999989,-0.035968435547746314,-0.03520323741252703,0.05999899999999947,0.49999599999999944,-0.03513215919943291,-0.03512908951050837,0.0005531165028085906,3.0593786567920563e-07,0.03513651302961034,-0.03596734125873356,-0.033672376223815866,0.0022949650349176967,0.7542899835543128,0.3739947403890329,1.023645722283912,50.00000000000995,29,3.4482758620696514,0.005274836236633758,6.345866563625999e-05,2.363196180030845,4.808612628305666,3.180419727579355,0.1945779549976881,6.896551724139303,0.0,0.0015388423589945573,True,ok,
expert9,FBG2,expert9-FBG2-010,15.93984,18.139818,18.339816,2.3999759999999988,-0.03685055675990935,-0.03489132599064997,2.1999780000000015,0.19999799999999723,-0.035116547562089574,-0.035152842424246364,0.0006606669220491814,4.364807818899392e-07,0.035122761757333226,-0.0368494624708966,-0.033593005594391226,0.003256456876505373,-0.09969830107159877,-0.3763502183929055,1.049161871879362,50.00000000000995,121,2.89256198347165,0.014584244071119518,0.0011615587060168947,3.853576159326591,3.135119575565505,3.554405134449545,0.08499815893866187,4.54545454545545,0.0,0.001556135335414748,True,ok,
expert9,FBG2,expert9-FBG2-011,18.699813,19.399806,19.599804,0.899991,-0.03636936794876146,-0.03561090641022254,0.6999930000000028,0.19999799999999723,-0.035167279436515486,-0.03518109417246812,0.0005679685915166486,3.225883209494056e-07,0.03517186562135871,-0.03636827365974871,-0.033900931002363355,0.002467342657385352,0.13836320166567387,-0.4076791306918155,1.0340160528096485,50.00000000000995,46,1.0869565217393466,0.0056333959703431385,9.703138100428167e-05,2.7448597601527513,3.479159576998125,3.385029751887188,0.15365409296097657,5.434782608696733,0.0,0.0015709232318084029,True,ok,
expert9,FBG2,expert9-FBG2-012,20.079799,21.93978,22.319777,2.239977999999997,-0.03657279452211645,-0.035249204778534965,1.8599809999999977,0.3799969999999995,-0.03536661142809939,-0.03550188671323992,0.0006876973043143089,4.729275823611672e-07,0.03537329687050009,-0.0365717002331037,-0.03329426433571414,0.0032774358973895606,0.5613083085999157,-0.20234287622006608,1.0338787579509738,50.00000000000995,113,1.3274336283188481,0.01134699572184595,0.0008708935179362862,4.028420203230933,3.5890203427322667,3.3056749673892716,0.10439345803545656,5.309734513275393,0.0,0.0016007961644387094,True,ok,
expert9,FBG2,expert9-FBG2-013,22.819771,23.899761,24.099758,1.279987000000002,-0.03743507890439841,-0.03548732832165356,1.0799900000000022,0.19999699999999976,-0.03582744597452901,-0.03572027832165415,0.0007033733673845991,4.947340939459502e-07,0.03583434971018368,-0.037433984615385656,-0.03450181678323462,0.002932167832151035,-0.5257805743120919,-0.33504958591904677,1.0446397079377552,50.00000000000995,65,2.3076923076927667,0.012468034962129393,0.00035301089527775895,2.932606799439499,3.362503854306872,3.9458521007640948,0.12624026599285007,4.615384615385533,0.0,0.001613675617511254,True,ok,
expert9,FBG2,expert9-FBG2-014,25.219747,25.89974,26.419735,1.1999879999999976,-0.03651365699294962,-0.03581738659670453,0.6799929999999996,0.519994999999998,-0.035450535114077864,-0.03544538321679587,0.000565000164418634,3.1922518579308355e-07,0.035455037231122186,-0.036512562703936866,-0.03422494032637562,0.0022876223775612423,0.03619781191814456,-1.0271724565478089,1.0298272278187426,50.00000000000995,61,4.918032786886225,0.00805709413545387,0.0002425876703502426,3.1568092378850277,4.316156318148497,3.8153122438122398,0.1441096133269282,5.737704918033929,0.0,0.0015684973146388964,True,ok,
expert9,FBG2,expert9-FBG2-015,27.039729,27.239727,27.439725,0.399995999999998,-0.03729689708620081,-0.03578584813513652,0.19999799999999723,0.1999980000000008,-0.035848087179481236,-0.03571570955710168,0.0007981103981925259,6.369802077030324e-07,0.03585697051669857,-0.03729580279718806,-0.034802329603721725,0.0024934731934663362,-0.5083077975530974,-1.1882079114092485,1.0401269895296767,50.00000000000995,21,4.7619047619057095,0.005640570486946231,8.489742145048021e-05,1.924741490087479,3.5105472324009996,3.1706256885422825,0.11942051333275189,4.7619047619057095,0.0,0.0016442897014175518,True,ok,
expert9,FBG2,expert9-FBG2-016,28.079719,28.459715,28.479715,0.399995999999998,-0.03622841223771642,-0.03537035862468688,0.37999599999999845,0.019999999999999574,-0.03554450409590841,-0.03570594265733189,0.0005566295652144873,3.098364728708692e-07,0.03554886225882511,-0.036227317948703666,-0.03447771421912348,0.0017496037295801833,0.4655353430714183,-1.0677092261167453,1.0190851590393764,50.00000000000995,21,4.7619047619057095,0.0035078643560872867,2.9862740160114198e-05,2.1378581690023517,4.261646542098424,3.298748728407786,0.23969675647921074,7.142857142858564,0.0,0.0015609437128255186,True,ok,
expert9,FBG2,expert9-FBG2-017,28.859711,29.059709,29.9197,1.059988999999998,-0.03699300431230944,-0.03596682715616212,0.1999980000000008,0.8599909999999973,-0.03569018810326408,-0.035876280652676285,0.0007658248165450456,5.864876496362527e-07,0.03569840352867352,-0.03699191002329669,-0.03410832027977547,0.0028835897435212157,0.2007816519865424,-1.0024343617500138,1.0362342952839392,50.00000000000995,54,1.8518518518522202,0.009984812950642323,0.0003060746199541537,2.6764594179783487,2.889248587993782,2.3149878455218627,0.06676028130488824,3.7037037037044405,0.0,0.0016331249637482747,True,ok,
expert9,FBG2,expert9-FBG2-018,30.599693,31.639683,31.839681,1.2399880000000003,-0.03729011386937006,,1.039990000000003,0.19999799999999723,-0.03566887491027056,-0.03557512680654368,0.0007854250765559879,6.168925508829794e-07,0.03567752135330327,-0.03728901958035731,-0.034228693240099986,0.0030603263402573244,-0.40429801373039603,-0.7456987734509868,1.0451684468518954,50.00000000000995,63,1.5873015873019032,0.011345927109203097,0.00046720344163924576,2.836903068248528,2.577388312676986,2.515977960027902,0.04751576567760675,3.968253968254758,0.0,0.0016107137087083576,True,ok,
expert9,FBG2,expert9-FBG2-019,31.999679,32.89967,33.219667,1.2199880000000007,-0.03713188543117753,-0.036223260722614475,0.899991,0.31999700000000075,-0.035881958523197074,-0.03587962564102634,0.000673647838748868,4.538014106510209e-07,0.03588828149788015,-0.037130791142164776,-0.03409736456878329,0.003033426573381487,0.36006694965174585,-0.4670266358584212,1.0346215977033624,50.00000000000995,62,1.6129032258067726,0.009432539538449237,0.0002988032308562773,2.8134897375136365,3.769977202997487,4.517795077413261,0.09020538064147196,4.032258064516931,0.0,0.0016113625394014294,True,ok,
expert9,FBG2,expert9-FBG2-020,33.539664,37.359626,37.95962,4.419955999999999,-0.03779351713287826,-0.03620044020975035,3.8199619999999967,0.5999940000000024,-0.03613538888679011,-0.03619936923074707,0.0006562227197808393,4.3062825795656205e-07,0.03614134693474374,-0.03779242284386551,-0.03459356503498391,0.0031988578088816,0.1570950270166771,-0.6280181010394523,1.045683851022568,50.00000000000995,222,2.4774774774779704,0.02167571233216663,0.003987690945110806,4.609457993120735,3.305191548635711,3.3230880336958166,0.07670660071537826,4.504504504505401,0.0,0.0016705969713263946,True,ok,
expert9,FBG2,expert9-FBG2-021,38.639613,38.839611,39.039609,0.3999960000000016,-0.03731046351975685,-0.03642962435889435,0.1999980000000008,0.1999980000000008,-0.03649664528803549,-0.036529648951072725,0.0003857267472720115,1.4878512356104624e-07,0.03649868357083915,-0.0373093692307441,-0.035917271328694114,0.0013920979020499852,-0.4336972623184444,-0.5839081384666014,1.022211367112228,50.00000000000995,21,2.3809523809528548,0.0025314857532335033,1.8303776793817056e-05,2.3412764834241075,3.9515424129573256,3.9081881315508857,0.2751003462325385,7.142857142858564,0.0,0.0016831325734751378,True,ok,
expert9,FBG2,expert9-FBG2-022,39.559604,39.8796,40.239597,0.6799930000000032,-0.037164775874107894,-0.03615391340321142,0.3199960000000033,0.3599969999999999,-0.03607991468530799,-0.03603258601396146,0.000587886463080154,3.4561049347289333e-07,0.03608470388118179,-0.03716368158509514,-0.034990837762261695,0.002172843822833448,0.02379215103051526,-0.7288230878735944,1.029901248669413,50.00000000000995,35,2.8571428571434256,0.0074330510308947256,0.00011122308230207792,2.043218655341025,3.5815041402865395,2.542297539222225,0.08982821636517087,4.285714285715138,0.0,0.0016405021555746437,True,ok,
expert9,FBG2,expert9-FBG2-023,40.699592,41.499584,41.699582,0.9999899999999968,-0.03747076655005796,-0.03655085979019947,0.799991999999996,0.1999980000000008,-0.03620481783445089,-0.03630871655012731,0.0005951888182019065,3.542497293125821e-07,0.0362097098049002,-0.03746967226104521,-0.034681840093241205,0.002787832167804004,0.40150154333226834,-0.2735960777186395,1.0347962594269258,50.00000000000995,51,1.9607843137258802,0.009497630669660822,0.0002547648244592169,2.727816372020117,2.9840816543015505,3.2866202703107956,0.10349722174719855,3.9215686274517605,0.0,0.0016522343208729975,True,ok,
expert9,FBG2,expert9-FBG2-024,41.999579,42.359576,42.559574,0.5599950000000007,-0.03718221177151408,-0.03653067330999983,0.3599969999999999,0.1999980000000008,-0.03623695061491352,-0.03629197995339745,0.0006060676656422394,3.6731801533703333e-07,0.03624201854040443,-0.03718111748250133,-0.03492834358976736,0.0022527738927339697,0.5492460076786381,-0.4836642846581616,1.025911882944653,50.00000000000995,29,1.7241379310348257,0.0064069451124074755,8.211927082406714e-05,1.7117730327289227,3.0753892620557517,2.468812140156776,0.07518609562499286,3.4482758620696514,0.0,0.0016478800329247062,True,ok,
expert9,FBG2,expert9-FBG2-025,42.89957,42.95957,43.299566,0.3999960000000016,-0.03698435629364668,-0.036571162820497355,0.060000000000002274,0.3399959999999993,-0.036394124475515904,-0.03649074452214515,0.0003973708194636791,1.5790356816123587e-07,0.03639629376608979,-0.03698326200463393,-0.0354181337995612,0.0015651282050727286,1.0657350282937645,0.45913912719788774,1.0161271431183747,50.00000000000995,21,2.3809523809528548,0.0028037363064392956,2.519894478228276e-05,2.29763268914089,4.073216078348844,3.427725021716619,0.17179085758083476,7.142857142858564,0.0,0.001630903633126178,True,ok,
expert9,FBG2,expert9-FBG2-026,43.799561,43.999559,44.199557,0.3999960000000016,-0.03759333065259352,-0.03667196701628051,0.1999980000000008,0.1999980000000008,-0.036479743301140254,-0.036483658275066194,0.0005872169873934103,3.448237902833926e-07,0.03648446923154249,-0.03759223636358077,-0.035509182750627255,0.0020830536129535157,-0.2734989056974668,-0.7439570027280769,1.0303627037852194,50.00000000000995,21,4.7619047619057095,0.004375758243033642,4.6952200386948436e-05,1.8951148389030166,3.692641337672979,2.473245057252187,0.08482861364901358,4.7619047619057095,0.0,0.0016799070799078336,True,ok,
expert9,FBG2,expert9-FBG2-027,44.419555,44.87955,45.079548,0.659993,-0.03783904160833232,-0.036200346969667944,0.45999499999999927,0.1999980000000008,-0.036575530618382084,-0.03663625734261681,0.0006522571165120933,4.2543934604067054e-07,0.036581346057276865,-0.03783794731931957,-0.03535834358973538,0.0024796037295841886,0.03735551156267627,-0.7883971987515652,1.0343508754455124,50.00000000000995,34,1.4705882352944102,0.006855020820847061,0.00010220774215579937,1.7658450770649399,2.995535470987135,3.2061777769480337,0.09178678335635125,2.9411764705888204,0.0,0.0016761329378300507,True,ok,
expert9,FBG2,expert9-FBG2-028,45.519544,46.559534,46.759531,1.2399869999999993,-0.03834911153840925,,1.039989999999996,0.1999970000000033,-0.03660909247047946,-0.03666939254075129,0.0007381577603355192,5.448768791435498e-07,0.03661653353870705,-0.0383480172493965,-0.03477855337992444,0.0035694638694720587,0.27545206177915904,0.5163032027918195,1.0472869368931146,50.00000000000995,63,1.5873015873019032,0.012478048540342363,0.0005703795407905475,3.0843958675582925,2.9343171194237283,2.7123161867596375,0.0932914823527133,3.968253968254758,0.0,0.0017019434565462785,True,ok,
expert9,FBG2,expert9-FBG2-029,46.91953,47.459525,48.039519,1.1199889999999968,-0.038159904079199315,-0.036702514801833064,0.5399949999999976,0.5799939999999992,-0.03672273936938595,-0.03666447412584371,0.0005720218445293776,3.272089906187914e-07,0.036727194226927655,-0.038158809790186564,-0.03571149044294888,0.0024473193472376864,-0.7577239673177577,0.04751183015402782,1.038979714987574,50.00000000000995,57,1.7543859649126297,0.00949164336579983,0.0003544689977716979,2.6787835662349444,2.311876200679432,2.0712011095337663,0.03711118760972672,3.5087719298252593,0.0,0.0017109214706084392,True,ok,
expert9,FBG2,expert9-FBG2-030,48.319516,48.979509,49.8595,1.539983999999997,-0.0381503003496405,-0.03643652412580479,0.659993,0.8799909999999969,-0.036849511780528164,-0.036985721212095674,0.000731594835191187,5.352310028784201e-07,0.03685677345436198,-0.03814920606062775,-0.03503321538459646,0.0031159906760312925,0.43274183957134565,-0.42075589791676293,1.0350663523996784,50.00000000000995,78,1.9230769230773057,0.015269582698682255,0.0008295162904549002,3.0663645092427236,2.980573989993827,2.6357755567647714,0.05390908312492475,5.769230769231917,0.0,0.0017368938574199187,True,ok,
expert9,FBG2,expert9-FBG2-031,50.179497,51.619483,52.519474,2.3399770000000046,-0.0388557315850551,-0.0370770952214064,1.4399860000000047,0.899991,-0.03687331948953473,-0.03683419440561037,0.0006980419494252661,4.872625631574257e-07,0.03687992614879345,-0.03885463729604235,-0.035558390209768774,0.0032962470862735738,-0.6606065668703144,0.6011786608951515,1.0535443357256695,50.00000000000995,118,0.42372881355940634,0.01857494327684466,0.001762801213250997,3.814722644159827,3.1079736883329283,3.087393382640524,0.06759060796307259,5.084745762712876,0.0,0.001775956254359646,True,ok,
expert9,FBG2,expert9-FBG2-032,52.739472,52.93947,54.259457,1.5199849999999984,-0.03872260804190619,-0.03679787610720535,0.1999980000000008,1.3199869999999976,-0.03725570652981413,-0.037249532400865946,0.0006316821623688199,3.990223542549482e-07,0.03726106132935413,-0.03872151375289344,-0.03604109417246934,0.002680419580424101,-0.11235255701221926,-0.5347363801448997,1.0391951375359447,50.00000000000995,77,2.5974025974031143,0.01248482532878923,0.0004360045649278968,3.1741510180671018,3.6336637068059474,2.6004373465402155,0.12490492246052397,5.194805194806229,0.0,0.0017564883516862746,True,ok,
expert9,FBG2,expert9-FBG2-033,54.91945,55.119448,55.319446,0.3999960000000016,-0.038221116200406885,-0.03718559172486986,0.1999980000000008,0.1999980000000008,-0.03740663307800712,-0.03750528997667582,0.0005761891677719621,3.319939570577462e-07,0.03741107044966387,-0.038220021911394134,-0.03620286573424481,0.002017156177149322,0.5082266917975667,-0.9026947962663776,1.0216233176973295,50.00000000000995,21,2.3809523809528548,0.0033780294691834576,2.738611673986724e-05,2.111606496137484,3.2773791257977383,3.468234062080842,0.16417313613491408,4.7619047619057095,0.0,0.001763435350878923,True,ok,
expert9,FBG2,expert9-FBG2-034,55.519444,55.799441,56.379436,0.8599919999999983,-0.03821601130533184,-0.03704409988343659,0.2799970000000016,0.5799949999999967,-0.03697886541638811,-0.036946630302987116,0.0006062371328487681,3.67523461244695e-07,0.03698383445432056,-0.038214917016319086,-0.03552258601395693,0.0026923310023621583,0.05185203982223005,-0.6398655421218544,1.0332870450066247,50.00000000000995,44,4.54545454545545,0.008685780962390281,0.0001459482327261333,2.3863130206367464,5.470788215512773,3.875658882589035,0.19498982990860156,5.681818181819312,0.0,0.001717036469981775,True,ok,
expert9,FBG2,expert9-FBG2-035,56.619433,57.539424,58.199417,1.579983999999996,-0.038636057925347744,-0.037303878438175404,0.919990999999996,0.659993,-0.03738896713285851,-0.03738588438230059,0.000793438997228724,6.295454423233231e-07,0.03739738505168907,-0.03863496363633499,-0.035535103496543506,0.003099860139791487,0.26154211787051296,-0.9374507625477095,1.0330926502731514,50.00000000000995,80,3.1250000000006217,0.018241401529519564,0.0008229553647649187,2.8436721964084746,3.1469884207648886,2.1879584628945596,0.05222706326015624,4.37500000000087,0.0,0.0017768076929893823,True,ok,
expert9,FBG2,expert9-FBG2-036,58.89941,59.099408,59.539403,0.6399929999999969,-0.03850193205125205,-0.036939146503411374,0.19999799999999368,0.43999500000000324,-0.03742785761108022,-0.037422539393959786,0.00048394422237523356,2.342020103703695e-07,0.037430986192801094,-0.038500837762239296,-0.03664678181817858,0.0018540559440607188,-0.24538781764805098,-0.9296639581008064,1.0285819765455166,50.00000000000995,33,3.0303030303036333,0.004442286553827817,4.423636625506512e-05,2.1692394957706944,3.6917665978575798,3.6565504757838068,0.18104679059731915,6.060606060607267,0.0,0.001755897369325168,True,ok,
expert9,FBG2,expert9-FBG2-037,59.759402,60.89939,61.639382,1.8799799999999962,-0.03874608123536623,-0.03741141923075871,1.1399879999999953,0.7399920000000009,-0.037486746239723125,-0.03750414778557626,0.0006785412187333455,4.604181855201338e-07,0.0374928868163938,-0.03874498694635348,-0.03584186340332393,0.0029031235430295455,0.24853738705412046,-0.8621402352944645,1.0333956714533967,50.00000000000995,95,1.5789473684213666,0.012806157233125967,0.0007035524798621214,3.3543278039343707,3.452555390476461,3.571106933414523,0.08009095451788255,5.263157894737889,0.0,0.0017809565474788491,True,ok,
expert9,FBG2,expert9-FBG2-038,61.93938,62.039379,62.339375,0.399994999999997,-0.03809922808854666,-0.03734207191136679,0.09999899999999684,0.29999600000000015,-0.037444988056369116,-0.037532842424208526,0.0005242288885884199,2.7481592763065e-07,0.037448657472187924,-0.03809813379953391,-0.03630100093239142,0.0017971328671424897,0.8057444692090812,-0.5566085954482864,1.0173431137772653,50.00000000000995,21,2.3809523809528548,0.003996635670897694,4.3567206023512044e-05,1.8908268070195862,3.263000175397775,2.3589579461339216,0.0530425371959555,4.7619047619057095,0.0,0.0017167809861287496,True,ok,
expert9,FBG2,expert9-FBG2-039,63.199367,64.379355,65.159347,1.9599799999999945,-0.03884039358970865,-0.037641675640979956,1.1799880000000016,0.7799919999999929,-0.037532795333284075,-0.03760132727271074,0.0006800748077583391,4.625017441475419e-07,0.037538956129257756,-0.0388392993006959,-0.03614724801868219,0.002692051282013712,0.05116816442813128,-1.0367154777327001,1.0346398330033653,50.00000000000995,99,4.0404040404048445,0.015485371001593733,0.0009037709021341257,3.4166400403305075,4.105089775522396,3.028754411170765,0.08681277627538898,5.050505050506056,0.0,0.001804933876387214,True,ok,
expert9,FBG2,expert9-FBG2-040,66.359335,66.559333,66.759331,0.3999960000000016,-0.03885899498833888,-0.038030393589725625,0.19999799999999368,0.1999980000000079,-0.038168511199908044,-0.03814841351981283,0.00031144867399554896,9.700027653358575e-08,0.03816978186332796,-0.038857900699326126,-0.03776818041955762,0.0010897202797685024,-0.7278003639990668,-0.41171146608769993,1.0180278430320107,50.00000000000995,21,2.3809523809528548,0.0022834212338754996,1.4595160468921972e-05,2.1612149223351884,3.605769175661327,3.512178466198178,0.22575253182298566,4.7619047619057095,0.0,0.0018337265496446375,True,ok,
expert9,FBG2,expert9-FBG2-041,67.339325,68.219317,68.279317,0.9399920000000037,-0.03891044020977558,-0.03796979918412308,0.8799920000000014,0.060000000000002274,-0.03772755250584244,-0.03768336689978889,0.0005842520871221566,3.4135050130659595e-07,0.03773207612340467,-0.03890934592076283,-0.03668964895102599,0.0022196969697368396,-0.24510570388416716,-0.8198742189731392,1.0312007691680638,50.00000000000995,48,4.166666666667496,0.004791075223796792,7.845929121005386e-05,2.932209385806885,4.150964176677759,3.998769241157344,0.20365975127315875,5.2083333333343695,0.0,0.0017811928740633363,True,ok,
expert9,FBG2,expert9-FBG2-042,69.399305,69.8993,70.099298,0.6999930000000063,-0.039275801515078354,-0.03783426305361618,0.4999949999999984,0.1999980000000079,-0.038226638720570305,-0.038213157109569976,0.0006198804437238787,3.8425176451131277e-07,0.038231664358716014,-0.0392747072260656,-0.037200464801933356,0.002074242424132247,-0.07128015457667407,-1.1902478196506356,1.0272821726400148,50.00000000000995,36,4.166666666667496,0.007566555760767464,0.00010665442388398543,1.8353998790561363,4.4343696548069955,3.0276827682649032,0.08139703468334863,5.555555555556661,0.0,0.0018226523709897239,True,ok,
expert9,FBG2,expert9-FBG2-043,70.579293,71.779281,72.339275,1.7599819999999937,-0.03875503228435351,-0.0374139367132399,1.1999879999999905,0.5599940000000032,-0.03763989828973599,-0.03765461398607386,0.0005281687600207266,2.7896223906183184e-07,0.03764360377940364,-0.038753937995340756,-0.03621682843821414,0.0025371095571266183,0.30452587434546535,0.05979374399119308,1.0294959595910058,50.00000000000995,89,2.247191011236402,0.01087131119735557,0.0005203677274834609,3.523401845230685,4.101743822119753,2.988344613989541,0.11463817656505476,6.179775280900105,0.0,0.0017953424099464192,True,ok,
expert9,FBG2,expert9-FBG2-044,72.83927,73.039268,75.019249,2.179979000000003,-0.03948044020975637,-0.03827806258742733,0.1999980000000079,1.979980999999995,-0.03782511981354573,-0.037736327272741434,0.0006847575393215024,4.688928876576389e-07,0.03783131747371149,-0.03947934592074362,-0.03634913613057416,0.0031302097901694595,-0.20560922579632898,-0.546808388553194,1.043562544396645,50.00000000000995,110,3.6363636363643597,0.013613494673185018,0.001017329229204539,3.869250973408878,3.770662776729304,3.6766908481328993,0.09542829649392695,5.000000000000995,0.0,0.0018120813468606146,True,ok,
expert9,FBG2,expert9-FBG2-045,75.319246,75.519243,75.85924,0.539993999999993,-0.03922472925404864,-0.038088353962717744,0.1999969999999962,0.3399969999999968,-0.03823186340328182,-0.038316140792584365,0.000754995675635267,5.700184702279532e-07,0.038239317433205154,-0.03922363496503589,-0.03698351841493103,0.0022401165501048648,0.26624816335528584,-1.379619200036581,1.0257409806948072,50.00000000000995,28,1.785714285714641,0.005590429152266656,9.967723759662631e-05,2.4661220679029787,3.510494164236787,3.4240954923760922,0.1706749902255434,5.3571428571439235,0.0,0.0018532506811639426,True,ok,
expert9,FBG2,expert9-FBG2-046,77.379225,78.739211,81.299186,3.9199610000000007,-0.039774123193475924,-0.0379893213287038,1.3599859999999921,2.5599750000000085,-0.0382419278904233,-0.03816811048953427,0.0005966657050808078,3.560099636195775e-07,0.03824658231450171,-0.03977302890446317,-0.03696748111889818,0.0028055477855649935,-0.20859537231149486,-0.522318415555973,1.0399106664592797,50.00000000000995,197,3.807106598985529,0.02100151256949078,0.0027654821774063154,4.330684315109293,3.7616797868165297,3.33445802223464,0.09132566670276865,5.329949238579741,0.0,0.001857443435101323,True,ok,
expert9,FBG2,expert9-FBG2-047,81.81918,82.019179,82.519174,0.6999940000000038,-0.039345545104947435,-0.0381175497668841,0.19999899999999116,0.4999950000000126,-0.03837286897181442,-0.038478600000052904,0.0006513229329708947,4.2422156301380857e-07,0.038378396197483955,-0.039344450815934684,-0.03705575617718039,0.0022886946387542934,0.5754355218377689,-0.5943249382817051,1.0251718340047273,50.00000000000995,36,1.3888888888891653,0.007941567046764039,0.00012364296751502156,1.9024819669561093,2.8815028082464944,3.314031825443101,0.060851114507625766,4.166666666667496,0.0,0.0018647983368078797,True,ok,
expert9,FBG2,expert9-FBG2-048,82.83917,83.039168,83.679162,0.8399920000000094,-0.039284076573428986,-0.038066710606040256,0.1999980000000079,0.6399940000000015,-0.03804903909582961,-0.038004217715672084,0.0005761949955720951,3.3200067292232667e-07,0.03805340164543628,-0.039282982284416235,-0.03706309883451564,0.002219883449900595,-0.39520705055271266,-0.686082036631253,1.0323119770063294,50.00000000000995,43,1.16279069767465,0.005937187731567284,8.452917247510121e-05,2.3605093077782295,3.5665398612539474,4.128592142900986,0.16632234176886865,4.6511627906986,0.0,0.0018424220222933517,True,ok,
expert9,FBG2,expert9-FBG2-049,84.239156,84.439154,84.639152,0.3999960000000016,-0.039464659324035464,-0.037791815501166615,0.1999980000000079,0.19999799999999368,-0.03850450853595271,-0.0384649170163785,0.00048348932438720924,2.3376192679640007e-07,0.038507543930015216,-0.03946356503502271,-0.03769184009327276,0.0017717249417499512,-0.12043466491852578,-0.5191354954187131,1.0248268522849704,50.00000000000995,21,2.3809523809528548,0.003187068193388514,2.874585917655187e-05,2.1058199133266875,3.2170839295731635,3.221520136767257,0.1856490460345121,4.7619047619057095,0.0,0.001877681949653098,True,ok,
expert9,FBG2,expert9-FBG2-050,84.87915,85.539143,85.739141,0.8599910000000079,-0.03969843554777956,-0.037882211771548255,0.659993,0.1999980000000079,-0.03823862913757056,-0.03826351841497109,0.0005959114117193922,3.551104106173989e-07,0.03824327220219626,-0.03969734125876681,-0.03698447412594687,0.0027128671328199433,-0.07182259168487475,0.18400406885942466,1.038021564914287,50.00000000000995,44,1.1363636363638625,0.0076992686126227585,8.74010458024817e-05,1.7279265366599863,2.0079924290244664,2.395001563621495,0.061945615892173574,3.4090909090915877,0.0,0.0018508136643927144,True,ok,
expert9,FBG2,expert9-FBG2-051,85.999139,86.679132,87.299126,1.2999870000000016,-0.039898505477887626,-0.03862559172498853,0.6799929999999961,0.6199940000000055,-0.03827854843545194,-0.03816334358982419,0.0008056541407386394,6.490785944893155e-07,0.03828702585628361,-0.039897411188874875,-0.03656337855481098,0.0033340326340638923,-0.21550049583831143,-0.5922193851311754,1.0420608625657188,50.00000000000995,66,5.303030303031358,0.009728694426646454,0.0005092551608857699,3.3449432455463435,3.3803730948226245,3.1397349366590475,0.08406500728298469,5.303030303031358,0.0,0.0018780093371163513,True,ok,
expert9,FBG2,expert9-FBG2-052,87.499124,88.339115,88.91911,1.4199860000000086,-0.03977542855472605,-0.03863097634038871,0.8399910000000119,0.5799949999999967,-0.038225411383102564,-0.03812042983689026,0.0006179645210423531,3.818801492671048e-07,0.03823040616520696,-0.0397743342657133,-0.03710153706294533,0.0026727972027679667,-0.5215127403114342,-0.29353608356246674,1.040384820758495,50.00000000000995,72,2.083333333333748,0.013871870891479383,0.0005779313673469374,2.708370861314578,2.4718285783946192,2.819172524214539,0.04595886782953829,2.7777777777783306,0.0,0.001869171316382052,True,ok,
expert9,FBG2,expert9-FBG2-053,89.399105,89.599102,90.219096,0.8199909999999875,-0.03989717680654693,-0.03832815582751441,0.1999969999999962,0.6199939999999913,-0.038946590898055564,-0.03911816876461735,0.000580294142271642,3.3674129155478075e-07,0.03895091377454526,-0.03989608251753418,-0.03744062797207902,0.002455454545455163,0.9174237671985539,0.18228768547134333,1.024265637218673,50.00000000000995,42,2.3809523809528548,0.007098194398804989,0.00015922377020828574,2.4315389782921626,3.229113858831821,2.198461630443712,0.047017982554498336,4.7619047619057095,0.0,0.001863149916814581,True,ok,
